location,name,freq,weighting,n_factors,date,ret
usa,seasonality,daily,vw_cap,6,1943-03-18,-0.000886157605542067
usa,seasonality,daily,vw_cap,6,1943-03-19,0.00345509291782897
usa,seasonality,daily,vw_cap,6,1943-03-20,-0.000190497156236648
usa,seasonality,daily,vw_cap,6,1943-03-22,-0.000849567530194605
usa,seasonality,daily,vw_cap,6,1943-03-23,0.00126197006496684
usa,seasonality,daily,vw_cap,6,1943-03-24,-0.00162376302543592
usa,seasonality,daily,vw_cap,6,1943-03-25,-0.00598438773429297
usa,seasonality,daily,vw_cap,6,1943-03-26,0.000984182179348553
usa,seasonality,daily,vw_cap,6,1943-03-27,0.00226830138814669
usa,seasonality,daily,vw_cap,6,1943-03-29,-0.00391295522886581
usa,seasonality,daily,vw_cap,6,1943-03-30,-0.0000269694892530055
usa,seasonality,daily,vw_cap,6,1943-03-31,-0.000145122912146551
usa,seasonality,daily,vw_cap,6,1943-04-01,-0.000257967854177124
usa,seasonality,daily,vw_cap,6,1943-04-02,0.0000632070973294116
usa,seasonality,daily,vw_cap,6,1943-04-03,-0.00160022715027196
usa,seasonality,daily,vw_cap,6,1943-04-05,-0.0015097669241762
usa,seasonality,daily,vw_cap,6,1943-04-06,-0.00159556361993257
usa,seasonality,daily,vw_cap,6,1943-04-07,0.000536572323133644
usa,seasonality,daily,vw_cap,6,1943-04-08,0.00219036373299432
usa,seasonality,daily,vw_cap,6,1943-04-09,0.00257770549451816
usa,seasonality,daily,vw_cap,6,1943-04-10,-0.00111724047489093
usa,seasonality,daily,vw_cap,6,1943-04-12,0.00155992932087303
usa,seasonality,daily,vw_cap,6,1943-04-13,0.00113074547358316
usa,seasonality,daily,vw_cap,6,1943-04-14,0.000615516012719796
usa,seasonality,daily,vw_cap,6,1943-04-15,-0.000495431292856835
usa,seasonality,daily,vw_cap,6,1943-04-16,0.000824372804916731
usa,seasonality,daily,vw_cap,6,1943-04-17,-0.000522914748234745
usa,seasonality,daily,vw_cap,6,1943-04-19,-0.000955975989680412
usa,seasonality,daily,vw_cap,6,1943-04-20,0.000127296907333432
usa,seasonality,daily,vw_cap,6,1943-04-21,-0.00089989537281105
usa,seasonality,daily,vw_cap,6,1943-04-22,-0.000126226969950602
usa,seasonality,daily,vw_cap,6,1943-04-24,0.000455876164149782
usa,seasonality,daily,vw_cap,6,1943-04-26,0.00219591007854418
usa,seasonality,daily,vw_cap,6,1943-04-27,0.000924712454523097
usa,seasonality,daily,vw_cap,6,1943-04-28,0.000173218758661758
usa,seasonality,daily,vw_cap,6,1943-04-29,-0.000836096256689789
usa,seasonality,daily,vw_cap,6,1943-04-30,-0.000891852327112113
usa,seasonality,daily,vw_cap,6,1943-05-01,-0.00271322376312029
usa,seasonality,daily,vw_cap,6,1943-05-03,-0.00498665094701835
usa,seasonality,daily,vw_cap,6,1943-05-04,0.00175499096770404
usa,seasonality,daily,vw_cap,6,1943-05-05,-0.00113877919418714
usa,seasonality,daily,vw_cap,6,1943-05-06,-0.00110565529260363
usa,seasonality,daily,vw_cap,6,1943-05-07,0.00516566345175222
usa,seasonality,daily,vw_cap,6,1943-05-08,-0.00290124127548615
usa,seasonality,daily,vw_cap,6,1943-05-10,-0.00116827103675742
usa,seasonality,daily,vw_cap,6,1943-05-11,0.00104568125060272
usa,seasonality,daily,vw_cap,6,1943-05-12,0.00233278926255788
usa,seasonality,daily,vw_cap,6,1943-05-13,0.0000543180523404984
usa,seasonality,daily,vw_cap,6,1943-05-14,0.00328112475350397
usa,seasonality,daily,vw_cap,6,1943-05-15,-0.00230052381728554
usa,seasonality,daily,vw_cap,6,1943-05-17,0.000462345978723506
usa,seasonality,daily,vw_cap,6,1943-05-18,-0.00143772320766155
usa,seasonality,daily,vw_cap,6,1943-05-19,-0.00349895651091094
usa,seasonality,daily,vw_cap,6,1943-05-20,0.00306750416863
usa,seasonality,daily,vw_cap,6,1943-05-21,0.000721978102001486
usa,seasonality,daily,vw_cap,6,1943-05-22,-0.000981208274322449
usa,seasonality,daily,vw_cap,6,1943-05-24,0.00225231145556747
usa,seasonality,daily,vw_cap,6,1943-05-25,-0.00241336879848415
usa,seasonality,daily,vw_cap,6,1943-05-26,-0.00141574018329555
usa,seasonality,daily,vw_cap,6,1943-05-27,0.000044553080106968
usa,seasonality,daily,vw_cap,6,1943-05-28,-0.00162741223779968
usa,seasonality,daily,vw_cap,6,1943-05-29,-0.00231448043219496
usa,seasonality,daily,vw_cap,6,1943-06-01,0.000254803757157949
usa,seasonality,daily,vw_cap,6,1943-06-02,-0.000744213677139182
usa,seasonality,daily,vw_cap,6,1943-06-03,0.000587627113922015
usa,seasonality,daily,vw_cap,6,1943-06-04,0.00180937766733336
usa,seasonality,daily,vw_cap,6,1943-06-05,0.000277125931243585
usa,seasonality,daily,vw_cap,6,1943-06-07,0.00164595986181019
usa,seasonality,daily,vw_cap,6,1943-06-08,-0.000829575120879754
usa,seasonality,daily,vw_cap,6,1943-06-09,-0.000475605072280594
usa,seasonality,daily,vw_cap,6,1943-06-10,0.000800320310926165
usa,seasonality,daily,vw_cap,6,1943-06-11,0.000752125957143032
usa,seasonality,daily,vw_cap,6,1943-06-12,-0.000514483698541757
usa,seasonality,daily,vw_cap,6,1943-06-14,-0.000437621398083485
usa,seasonality,daily,vw_cap,6,1943-06-15,0.00153873186512949
usa,seasonality,daily,vw_cap,6,1943-06-16,-0.000429264578253978
usa,seasonality,daily,vw_cap,6,1943-06-17,0.00111571454381673
usa,seasonality,daily,vw_cap,6,1943-06-18,-0.00024465074043355
usa,seasonality,daily,vw_cap,6,1943-06-19,-0.000264126624851235
usa,seasonality,daily,vw_cap,6,1943-06-21,-0.000437335591787991
usa,seasonality,daily,vw_cap,6,1943-06-22,-0.000994118108176874
usa,seasonality,daily,vw_cap,6,1943-06-23,0.00134083283802413
usa,seasonality,daily,vw_cap,6,1943-06-24,0.000712226551172621
usa,seasonality,daily,vw_cap,6,1943-06-25,-0.000729416513136315
usa,seasonality,daily,vw_cap,6,1943-06-26,0.000880193602815978
usa,seasonality,daily,vw_cap,6,1943-06-28,0.000457049443925817
usa,seasonality,daily,vw_cap,6,1943-06-29,0.00131957411076187
usa,seasonality,daily,vw_cap,6,1943-06-30,0.00020198418869904
usa,seasonality,daily,vw_cap,6,1943-07-01,0.000305387129852584
usa,seasonality,daily,vw_cap,6,1943-07-02,-0.000769441439818438
usa,seasonality,daily,vw_cap,6,1943-07-03,0.0013721112335691
usa,seasonality,daily,vw_cap,6,1943-07-06,-0.000859738587275356
usa,seasonality,daily,vw_cap,6,1943-07-07,0.0000248520223160158
usa,seasonality,daily,vw_cap,6,1943-07-08,0.000907133905983003
usa,seasonality,daily,vw_cap,6,1943-07-09,0.000794203689569271
usa,seasonality,daily,vw_cap,6,1943-07-10,0.000365862248923779
usa,seasonality,daily,vw_cap,6,1943-07-12,0.00156950656650899
usa,seasonality,daily,vw_cap,6,1943-07-13,-0.00033760571899559
usa,seasonality,daily,vw_cap,6,1943-07-14,-0.000512995089544442
usa,seasonality,daily,vw_cap,6,1943-07-15,-0.00128617219111691
usa,seasonality,daily,vw_cap,6,1943-07-16,-0.000464379259988888
usa,seasonality,daily,vw_cap,6,1943-07-17,0.000170040756945675
usa,seasonality,daily,vw_cap,6,1943-07-19,-0.00136452014187147
usa,seasonality,daily,vw_cap,6,1943-07-20,-0.000538710958332946
usa,seasonality,daily,vw_cap,6,1943-07-21,0.00213024155665332
usa,seasonality,daily,vw_cap,6,1943-07-22,0.00103537848190963
usa,seasonality,daily,vw_cap,6,1943-07-23,0.000529365878394858
usa,seasonality,daily,vw_cap,6,1943-07-24,0.00064958230869624
usa,seasonality,daily,vw_cap,6,1943-07-26,-0.00222677399728194
usa,seasonality,daily,vw_cap,6,1943-07-27,-0.00147209701583464
usa,seasonality,daily,vw_cap,6,1943-07-28,0.00119000247278993
usa,seasonality,daily,vw_cap,6,1943-07-29,-0.000347301509729481
usa,seasonality,daily,vw_cap,6,1943-07-30,-0.000861363263378522
usa,seasonality,daily,vw_cap,6,1943-07-31,-0.00230946616061503
usa,seasonality,daily,vw_cap,6,1943-08-02,-0.000109956938362509
usa,seasonality,daily,vw_cap,6,1943-08-03,0.000960326485907225
usa,seasonality,daily,vw_cap,6,1943-08-04,-0.000367824342861386
usa,seasonality,daily,vw_cap,6,1943-08-05,-0.000211679485069415
usa,seasonality,daily,vw_cap,6,1943-08-06,0.00127181517791043
usa,seasonality,daily,vw_cap,6,1943-08-07,-0.000441918457887256
usa,seasonality,daily,vw_cap,6,1943-08-09,0.000115259151303595
usa,seasonality,daily,vw_cap,6,1943-08-10,-0.000700588686712432
usa,seasonality,daily,vw_cap,6,1943-08-11,-0.000648188246609643
usa,seasonality,daily,vw_cap,6,1943-08-12,-0.00107004555014119
usa,seasonality,daily,vw_cap,6,1943-08-13,0.000914429188180194
usa,seasonality,daily,vw_cap,6,1943-08-14,0.0000787146558340185
usa,seasonality,daily,vw_cap,6,1943-08-16,0.000438891135000697
usa,seasonality,daily,vw_cap,6,1943-08-17,0.000748839394272705
usa,seasonality,daily,vw_cap,6,1943-08-18,0.00103847527909479
usa,seasonality,daily,vw_cap,6,1943-08-19,0.000843023906882232
usa,seasonality,daily,vw_cap,6,1943-08-20,0.000878853055658423
usa,seasonality,daily,vw_cap,6,1943-08-21,-0.000859318174649289
usa,seasonality,daily,vw_cap,6,1943-08-23,0.00195527843424357
usa,seasonality,daily,vw_cap,6,1943-08-24,-0.0000262894829350527
usa,seasonality,daily,vw_cap,6,1943-08-25,-0.000957707681282153
usa,seasonality,daily,vw_cap,6,1943-08-26,0.000391206757516727
usa,seasonality,daily,vw_cap,6,1943-08-27,0.00104761752614003
usa,seasonality,daily,vw_cap,6,1943-08-28,0.000139373557905777
usa,seasonality,daily,vw_cap,6,1943-08-30,0.000146730680916231
usa,seasonality,daily,vw_cap,6,1943-08-31,-0.00120418044308573
usa,seasonality,daily,vw_cap,6,1943-09-01,-0.00141943495171191
usa,seasonality,daily,vw_cap,6,1943-09-02,0.000992810477693833
usa,seasonality,daily,vw_cap,6,1943-09-03,-0.000986242747023525
usa,seasonality,daily,vw_cap,6,1943-09-04,0.00212212220083931
usa,seasonality,daily,vw_cap,6,1943-09-07,-9.17265727981575e-6
usa,seasonality,daily,vw_cap,6,1943-09-08,0.00126793316226963
usa,seasonality,daily,vw_cap,6,1943-09-09,-0.00633224908513562
usa,seasonality,daily,vw_cap,6,1943-09-10,0.00102050614608585
usa,seasonality,daily,vw_cap,6,1943-09-11,0.000836605368905325
usa,seasonality,daily,vw_cap,6,1943-09-13,0.00159859967994012
usa,seasonality,daily,vw_cap,6,1943-09-14,0.00202175359085394
usa,seasonality,daily,vw_cap,6,1943-09-15,-0.00159613402720365
usa,seasonality,daily,vw_cap,6,1943-09-16,-0.00142816182259681
usa,seasonality,daily,vw_cap,6,1943-09-17,-0.00324323633850333
usa,seasonality,daily,vw_cap,6,1943-09-18,-0.00414909671798125
usa,seasonality,daily,vw_cap,6,1943-09-20,0.000333081282839678
usa,seasonality,daily,vw_cap,6,1943-09-21,0.000168819832355548
usa,seasonality,daily,vw_cap,6,1943-09-22,0.00209767565282881
usa,seasonality,daily,vw_cap,6,1943-09-23,0.00344084008892876
usa,seasonality,daily,vw_cap,6,1943-09-24,0.000635024379304989
usa,seasonality,daily,vw_cap,6,1943-09-25,0.000302641724928879
usa,seasonality,daily,vw_cap,6,1943-09-27,0.00317712355159923
usa,seasonality,daily,vw_cap,6,1943-09-28,0.000513473613824291
usa,seasonality,daily,vw_cap,6,1943-09-29,-0.000668786140680215
usa,seasonality,daily,vw_cap,6,1943-09-30,-0.00138917787327405
usa,seasonality,daily,vw_cap,6,1943-10-01,0.0000470089373725965
usa,seasonality,daily,vw_cap,6,1943-10-02,0.000478844000550859
usa,seasonality,daily,vw_cap,6,1943-10-04,0.000943387500986898
usa,seasonality,daily,vw_cap,6,1943-10-05,0.00164878210580695
usa,seasonality,daily,vw_cap,6,1943-10-06,0.00346095258848392
usa,seasonality,daily,vw_cap,6,1943-10-07,0.00236552423903388
usa,seasonality,daily,vw_cap,6,1943-10-08,-0.00094558251621858
usa,seasonality,daily,vw_cap,6,1943-10-09,-0.00199937521219614
usa,seasonality,daily,vw_cap,6,1943-10-11,0.00248224450983808
usa,seasonality,daily,vw_cap,6,1943-10-13,0.000726900839720584
usa,seasonality,daily,vw_cap,6,1943-10-14,-0.00167168586356177
usa,seasonality,daily,vw_cap,6,1943-10-15,-0.00282943990056156
usa,seasonality,daily,vw_cap,6,1943-10-16,-0.000276860496364482
usa,seasonality,daily,vw_cap,6,1943-10-18,0.00119743721615228
usa,seasonality,daily,vw_cap,6,1943-10-19,-0.00165748245113253
usa,seasonality,daily,vw_cap,6,1943-10-20,0.000055538093417609
usa,seasonality,daily,vw_cap,6,1943-10-21,0.00144401636308751
usa,seasonality,daily,vw_cap,6,1943-10-22,0.00038751897239727
usa,seasonality,daily,vw_cap,6,1943-10-23,-0.00100844380549175
usa,seasonality,daily,vw_cap,6,1943-10-25,0.00109596797816375
usa,seasonality,daily,vw_cap,6,1943-10-26,-0.00271784137342641
usa,seasonality,daily,vw_cap,6,1943-10-27,-0.00363750313950196
usa,seasonality,daily,vw_cap,6,1943-10-28,0.00161178489653854
usa,seasonality,daily,vw_cap,6,1943-10-29,0.00281981032119191
usa,seasonality,daily,vw_cap,6,1943-10-30,-0.000351127346843173
usa,seasonality,daily,vw_cap,6,1943-11-01,0.00116655902998671
usa,seasonality,daily,vw_cap,6,1943-11-03,0.00681522397090534
usa,seasonality,daily,vw_cap,6,1943-11-04,0.00475106366730628
usa,seasonality,daily,vw_cap,6,1943-11-05,0.000555452251145255
usa,seasonality,daily,vw_cap,6,1943-11-06,0.000324484983411675
usa,seasonality,daily,vw_cap,6,1943-11-08,0.0140117737091425
usa,seasonality,daily,vw_cap,6,1943-11-09,-0.00762894837023243
usa,seasonality,daily,vw_cap,6,1943-11-10,-0.00365032579507762
usa,seasonality,daily,vw_cap,6,1943-11-12,0.0012749096242754
usa,seasonality,daily,vw_cap,6,1943-11-13,0.000430159762257201
usa,seasonality,daily,vw_cap,6,1943-11-15,-0.000764537242650471
usa,seasonality,daily,vw_cap,6,1943-11-16,0.000709861104769271
usa,seasonality,daily,vw_cap,6,1943-11-17,0.00227046655682398
usa,seasonality,daily,vw_cap,6,1943-11-18,-0.00108796112573384
usa,seasonality,daily,vw_cap,6,1943-11-19,-0.00802536968665522
usa,seasonality,daily,vw_cap,6,1943-11-20,-0.00208883264201777
usa,seasonality,daily,vw_cap,6,1943-11-22,0.00195573161579987
usa,seasonality,daily,vw_cap,6,1943-11-23,0.000843947789466971
usa,seasonality,daily,vw_cap,6,1943-11-24,0.00360120624805439
usa,seasonality,daily,vw_cap,6,1943-11-26,0.00384918231521988
usa,seasonality,daily,vw_cap,6,1943-11-27,0.0014105942832915
usa,seasonality,daily,vw_cap,6,1943-11-29,0.000436024979447931
usa,seasonality,daily,vw_cap,6,1943-11-30,-0.0000819261606616917
usa,seasonality,daily,vw_cap,6,1943-12-01,-0.00432812606591175
usa,seasonality,daily,vw_cap,6,1943-12-02,-0.001680769667334
usa,seasonality,daily,vw_cap,6,1943-12-03,-0.000908979436994917
usa,seasonality,daily,vw_cap,6,1943-12-04,0.0000980054298378219
usa,seasonality,daily,vw_cap,6,1943-12-06,-0.000388966973715135
usa,seasonality,daily,vw_cap,6,1943-12-07,-0.00252335922395053
usa,seasonality,daily,vw_cap,6,1943-12-08,-0.00318846146127378
usa,seasonality,daily,vw_cap,6,1943-12-09,0.00111529138645487
usa,seasonality,daily,vw_cap,6,1943-12-10,-0.00136120490151207
usa,seasonality,daily,vw_cap,6,1943-12-11,-0.000903449746902634
usa,seasonality,daily,vw_cap,6,1943-12-13,0.00318776047165617
usa,seasonality,daily,vw_cap,6,1943-12-14,0.0000909722715136892
usa,seasonality,daily,vw_cap,6,1943-12-15,-0.000101834542308203
usa,seasonality,daily,vw_cap,6,1943-12-16,-0.00210208375972443
usa,seasonality,daily,vw_cap,6,1943-12-17,-0.00108815184880244
usa,seasonality,daily,vw_cap,6,1943-12-18,-0.000915193956512912
usa,seasonality,daily,vw_cap,6,1943-12-20,0.000431914737131282
usa,seasonality,daily,vw_cap,6,1943-12-21,0.00242998087623393
usa,seasonality,daily,vw_cap,6,1943-12-22,0.00114643543531924
usa,seasonality,daily,vw_cap,6,1943-12-23,-0.000165915783141281
usa,seasonality,daily,vw_cap,6,1943-12-24,-0.00186329470973522
usa,seasonality,daily,vw_cap,6,1943-12-27,0.000159760950711074
usa,seasonality,daily,vw_cap,6,1943-12-28,0.00368217518101698
usa,seasonality,daily,vw_cap,6,1943-12-29,-0.000623206450415942
usa,seasonality,daily,vw_cap,6,1943-12-30,-0.00583178293896379
usa,seasonality,daily,vw_cap,6,1943-12-31,0.00123248986757909
usa,seasonality,daily,vw_cap,6,1944-01-03,0.000729688826252856
usa,seasonality,daily,vw_cap,6,1944-01-04,-0.000835944656417568
usa,seasonality,daily,vw_cap,6,1944-01-05,0.000855478632558613
usa,seasonality,daily,vw_cap,6,1944-01-06,0.000117043862008446
usa,seasonality,daily,vw_cap,6,1944-01-07,0.00176870739515298
usa,seasonality,daily,vw_cap,6,1944-01-08,0.000759201304491503
usa,seasonality,daily,vw_cap,6,1944-01-10,0.000701653777561877
usa,seasonality,daily,vw_cap,6,1944-01-11,0.000576410484844418
usa,seasonality,daily,vw_cap,6,1944-01-12,0.00132412365177559
usa,seasonality,daily,vw_cap,6,1944-01-13,0.000474520041995243
usa,seasonality,daily,vw_cap,6,1944-01-14,0.000528629985384917
usa,seasonality,daily,vw_cap,6,1944-01-15,-0.0000566142365963941
usa,seasonality,daily,vw_cap,6,1944-01-17,0.000477840207703682
usa,seasonality,daily,vw_cap,6,1944-01-18,0.00140811645509374
usa,seasonality,daily,vw_cap,6,1944-01-19,0.00157986012841706
usa,seasonality,daily,vw_cap,6,1944-01-20,0.0000926492488502173
usa,seasonality,daily,vw_cap,6,1944-01-21,0.00150743971769292
usa,seasonality,daily,vw_cap,6,1944-01-22,-0.000647585495958456
usa,seasonality,daily,vw_cap,6,1944-01-24,0.000931762103690183
usa,seasonality,daily,vw_cap,6,1944-01-25,-0.000324793759825305
usa,seasonality,daily,vw_cap,6,1944-01-26,0.00113978835459371
usa,seasonality,daily,vw_cap,6,1944-01-27,-0.00113659582975801
usa,seasonality,daily,vw_cap,6,1944-01-28,0.0000888705548153236
usa,seasonality,daily,vw_cap,6,1944-01-29,0.00039556838498319
usa,seasonality,daily,vw_cap,6,1944-01-31,0.000714690165110051
usa,seasonality,daily,vw_cap,6,1944-02-01,-0.000304772683142358
usa,seasonality,daily,vw_cap,6,1944-02-02,-0.000197460004796778
usa,seasonality,daily,vw_cap,6,1944-02-03,0.00223249091835616
usa,seasonality,daily,vw_cap,6,1944-02-04,0.000552002808913749
usa,seasonality,daily,vw_cap,6,1944-02-05,-0.00172162036050993
usa,seasonality,daily,vw_cap,6,1944-02-07,0.00132588515080674
usa,seasonality,daily,vw_cap,6,1944-02-08,-0.00159731649007785
usa,seasonality,daily,vw_cap,6,1944-02-09,0.000872057101732732
usa,seasonality,daily,vw_cap,6,1944-02-10,-0.00082517752188431
usa,seasonality,daily,vw_cap,6,1944-02-11,-0.000194657507038177
usa,seasonality,daily,vw_cap,6,1944-02-14,-0.000738573717114825
usa,seasonality,daily,vw_cap,6,1944-02-15,-0.00226531162591432
usa,seasonality,daily,vw_cap,6,1944-02-16,0.00054402717059096
usa,seasonality,daily,vw_cap,6,1944-02-17,-0.00145021407869535
usa,seasonality,daily,vw_cap,6,1944-02-18,0.00240397109390567
usa,seasonality,daily,vw_cap,6,1944-02-19,-0.00010400537206549
usa,seasonality,daily,vw_cap,6,1944-02-21,-0.000589050233187988
usa,seasonality,daily,vw_cap,6,1944-02-23,-0.000554426566038206
usa,seasonality,daily,vw_cap,6,1944-02-24,0.000752791900783684
usa,seasonality,daily,vw_cap,6,1944-02-25,0.000820787427659691
usa,seasonality,daily,vw_cap,6,1944-02-26,-0.00117166765588827
usa,seasonality,daily,vw_cap,6,1944-02-28,0.000308684876961689
usa,seasonality,daily,vw_cap,6,1944-02-29,0.00134641386220712
usa,seasonality,daily,vw_cap,6,1944-03-01,-0.00337939866504484
usa,seasonality,daily,vw_cap,6,1944-03-02,0.000541120841313118
usa,seasonality,daily,vw_cap,6,1944-03-03,0.00179551205515976
usa,seasonality,daily,vw_cap,6,1944-03-04,0.000619928718819568
usa,seasonality,daily,vw_cap,6,1944-03-06,-0.00322947762964954
usa,seasonality,daily,vw_cap,6,1944-03-07,-0.00256159103390835
usa,seasonality,daily,vw_cap,6,1944-03-08,-0.000277433473333822
usa,seasonality,daily,vw_cap,6,1944-03-09,0.000154032888218869
usa,seasonality,daily,vw_cap,6,1944-03-10,-0.0014816281688059
usa,seasonality,daily,vw_cap,6,1944-03-11,-0.002823319521447
usa,seasonality,daily,vw_cap,6,1944-03-13,-0.00362068015817635
usa,seasonality,daily,vw_cap,6,1944-03-14,0.00192639029413417
usa,seasonality,daily,vw_cap,6,1944-03-15,-0.00120474152516046
usa,seasonality,daily,vw_cap,6,1944-03-16,-0.00169817446400224
usa,seasonality,daily,vw_cap,6,1944-03-17,0.00187341209037614
usa,seasonality,daily,vw_cap,6,1944-03-18,0.000243327715311817
usa,seasonality,daily,vw_cap,6,1944-03-20,0.00370223906140558
usa,seasonality,daily,vw_cap,6,1944-03-21,-0.00665065347318847
usa,seasonality,daily,vw_cap,6,1944-03-22,0.00399768689549273
usa,seasonality,daily,vw_cap,6,1944-03-23,0.0036171802347137
usa,seasonality,daily,vw_cap,6,1944-03-24,-0.00179757532159416
usa,seasonality,daily,vw_cap,6,1944-03-25,0.000435164213711074
usa,seasonality,daily,vw_cap,6,1944-03-27,0.0017485147572266
usa,seasonality,daily,vw_cap,6,1944-03-28,0.00791956874986831
usa,seasonality,daily,vw_cap,6,1944-03-29,-0.000491430552044451
usa,seasonality,daily,vw_cap,6,1944-03-30,-0.00370185089891733
usa,seasonality,daily,vw_cap,6,1944-03-31,0.000341525284430247
usa,seasonality,daily,vw_cap,6,1944-04-01,-0.000201571594000145
usa,seasonality,daily,vw_cap,6,1944-04-03,0.000464610820185398
usa,seasonality,daily,vw_cap,6,1944-04-04,0.000383071814100731
usa,seasonality,daily,vw_cap,6,1944-04-05,-0.00115661157673284
usa,seasonality,daily,vw_cap,6,1944-04-06,0.000561239122308145
usa,seasonality,daily,vw_cap,6,1944-04-08,0.000450195491270194
usa,seasonality,daily,vw_cap,6,1944-04-10,-0.000259383430186307
usa,seasonality,daily,vw_cap,6,1944-04-11,0.000191671492085655
usa,seasonality,daily,vw_cap,6,1944-04-12,0.00143480104119021
usa,seasonality,daily,vw_cap,6,1944-04-13,0.000807065522334324
usa,seasonality,daily,vw_cap,6,1944-04-14,-0.00029467397187034
usa,seasonality,daily,vw_cap,6,1944-04-15,0.0000147638502638729
usa,seasonality,daily,vw_cap,6,1944-04-17,0.000237363340585176
usa,seasonality,daily,vw_cap,6,1944-04-18,0.00179827980618438
usa,seasonality,daily,vw_cap,6,1944-04-19,0.00108981538579887
usa,seasonality,daily,vw_cap,6,1944-04-20,-0.00146124775004108
usa,seasonality,daily,vw_cap,6,1944-04-21,-0.000587738964481801
usa,seasonality,daily,vw_cap,6,1944-04-22,-0.000424597631820494
usa,seasonality,daily,vw_cap,6,1944-04-24,0.000910668347272155
usa,seasonality,daily,vw_cap,6,1944-04-25,-0.000522358697488088
usa,seasonality,daily,vw_cap,6,1944-04-26,-0.0000486678069998939
usa,seasonality,daily,vw_cap,6,1944-04-27,0.000428506538846869
usa,seasonality,daily,vw_cap,6,1944-04-28,0.000675728376624998
usa,seasonality,daily,vw_cap,6,1944-04-29,0.000297851045800839
usa,seasonality,daily,vw_cap,6,1944-05-01,-0.00286048191856264
usa,seasonality,daily,vw_cap,6,1944-05-02,0.000804667127279924
usa,seasonality,daily,vw_cap,6,1944-05-03,-0.00170296099517318
usa,seasonality,daily,vw_cap,6,1944-05-04,0.000725738917130009
usa,seasonality,daily,vw_cap,6,1944-05-05,-0.00316740817464046
usa,seasonality,daily,vw_cap,6,1944-05-06,0.00130858029218453
usa,seasonality,daily,vw_cap,6,1944-05-08,-0.000539227376115493
usa,seasonality,daily,vw_cap,6,1944-05-09,0.000517541206283871
usa,seasonality,daily,vw_cap,6,1944-05-10,-0.000297899069860689
usa,seasonality,daily,vw_cap,6,1944-05-11,0.0000663931466879463
usa,seasonality,daily,vw_cap,6,1944-05-12,0.00422389279548095
usa,seasonality,daily,vw_cap,6,1944-05-13,-0.0011822309975815
usa,seasonality,daily,vw_cap,6,1944-05-15,0.000500208927960026
usa,seasonality,daily,vw_cap,6,1944-05-16,-0.00122915629367315
usa,seasonality,daily,vw_cap,6,1944-05-17,-0.00238951978130037
usa,seasonality,daily,vw_cap,6,1944-05-18,-0.00139666514176089
usa,seasonality,daily,vw_cap,6,1944-05-19,0.000383682695520105
usa,seasonality,daily,vw_cap,6,1944-05-20,0.000723869610704702
usa,seasonality,daily,vw_cap,6,1944-05-22,0.000341956820359628
usa,seasonality,daily,vw_cap,6,1944-05-23,-0.000911317837147567
usa,seasonality,daily,vw_cap,6,1944-05-24,-0.00179641272007122
usa,seasonality,daily,vw_cap,6,1944-05-25,0.00110301253797287
usa,seasonality,daily,vw_cap,6,1944-05-26,-0.000712145621533904
usa,seasonality,daily,vw_cap,6,1944-05-27,-0.000846899495022898
usa,seasonality,daily,vw_cap,6,1944-05-29,-0.00125587158053024
usa,seasonality,daily,vw_cap,6,1944-05-31,-0.00244784337640451
usa,seasonality,daily,vw_cap,6,1944-06-01,0.000519829140789171
usa,seasonality,daily,vw_cap,6,1944-06-02,-0.0000519557596569966
usa,seasonality,daily,vw_cap,6,1944-06-03,0.00017534472621284
usa,seasonality,daily,vw_cap,6,1944-06-05,-0.000128568801972812
usa,seasonality,daily,vw_cap,6,1944-06-06,0.000735550535442239
usa,seasonality,daily,vw_cap,6,1944-06-07,-0.00051579650436283
usa,seasonality,daily,vw_cap,6,1944-06-08,-0.000216064070305284
usa,seasonality,daily,vw_cap,6,1944-06-09,-0.000754966081388919
usa,seasonality,daily,vw_cap,6,1944-06-10,-0.000693175571160357
usa,seasonality,daily,vw_cap,6,1944-06-12,0.00171052515305052
usa,seasonality,daily,vw_cap,6,1944-06-13,-0.0014280372263695
usa,seasonality,daily,vw_cap,6,1944-06-14,0.000280089318971114
usa,seasonality,daily,vw_cap,6,1944-06-15,-0.00137247295137555
usa,seasonality,daily,vw_cap,6,1944-06-16,-0.000459567320088269
usa,seasonality,daily,vw_cap,6,1944-06-17,-0.0000419602080349628
usa,seasonality,daily,vw_cap,6,1944-06-19,-0.000910332188680677
usa,seasonality,daily,vw_cap,6,1944-06-20,0.000176551826388828
usa,seasonality,daily,vw_cap,6,1944-06-21,0.00211934083078391
usa,seasonality,daily,vw_cap,6,1944-06-22,-0.000430611440147498
usa,seasonality,daily,vw_cap,6,1944-06-23,0.000325804148831356
usa,seasonality,daily,vw_cap,6,1944-06-24,-0.000158196741943825
usa,seasonality,daily,vw_cap,6,1944-06-26,-0.000259076859597753
usa,seasonality,daily,vw_cap,6,1944-06-27,0.000211389005718421
usa,seasonality,daily,vw_cap,6,1944-06-28,-0.000870737603990114
usa,seasonality,daily,vw_cap,6,1944-06-29,-0.000115592739884318
usa,seasonality,daily,vw_cap,6,1944-06-30,0.00116873005044018
usa,seasonality,daily,vw_cap,6,1944-07-01,0.000168026834530726
usa,seasonality,daily,vw_cap,6,1944-07-03,0.0028829795134335
usa,seasonality,daily,vw_cap,6,1944-07-05,-0.000606740921055455
